filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,end_col_offset,line_range,more_info
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,55,4,45,[55],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,56,4,37,[56],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,57,4,39,[57],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,76,8,36,[76],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,80,8,57,[80],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,93,8,36,[93],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,94,8,57,[94],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,102,8,36,[102],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,103,8,71,[103],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,109,8,36,[109],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,111,8,9,"[111, 112, 113, 114, 115, 116, 117]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,123,8,36,[123],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,125,8,32,[125],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,133,8,36,[133],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,139,8,41,[139],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,140,8,43,[140],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,153,8,36,[153],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,154,8,9,"[154, 155, 156, 157]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,165,8,36,[165],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,167,8,9,"[167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202, 203, 204, 205, 206, 207, 208, 209, 210, 211, 212, 213, 214, 215, 216, 217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 236]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,244,8,51,[244],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,245,8,38,[245],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,247,8,41,[247],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,248,8,47,[248],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,257,8,51,[257],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,258,8,38,[258],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,260,8,41,[260],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,261,8,47,[261],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,270,8,51,[270],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,271,8,38,[271],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,272,8,49,[272],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,281,8,51,[281],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,282,8,44,[282],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,284,12,45,"[284, 285]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,295,8,51,[295],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,296,8,67,[296],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,301,8,51,[301],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,302,8,67,[302],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,311,8,36,[311],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,312,8,51,"[312, 313]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,331,8,72,[331],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,341,8,36,[341],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,355,8,36,[355],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,393,8,36,[393],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,394,8,52,[394],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,398,8,41,[398],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,399,8,58,[399],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\cli\test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,408,8,36,[408],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
